date,supply_id,total_possible_utilization,supply_category_id,del_imps,edges,avg_perf,num_dem_cats,frac_util
26,3854793,14909,1,2929,87,0.32,14,0.1965
26,3854796,1504,1,861,12,0.9,3,0.5725
26,3854797,9634,1,436,2,0.92,1,0.0453
26,3854798,4219,1,1811,23,0.73,5,0.4292
26,3854807,4471,3,16,1,0.38,1,0.0036
26,3854808,31671,3,4728,3,0.56,1,0.1493
26,3854809,14707,3,6,3,0.5,3,4e-04
26,3854810,1,1,0,0,0,0,0
26,3854814,8528,1,3460,92,0.29,14,0.4057
26,3854815,78,1,19,8,0,1,0.2436
26,3854818,89952682,4,3762989,255,0.79,41,0.0418
26,3854822,42583,1,299,14,0.97,3,0.007
26,3854823,13660,1,116,13,0.97,3,0.0085
26,3854824,242776,1,1675,14,0.96,3,0.0069
26,3854825,24161,1,181,13,0.97,3,0.0075
26,3854826,11984,1,113,14,0.96,3,0.0094
26,3854827,77538,1,559,14,0.96,3,0.0072
26,3854828,58842,1,522,14,0.95,3,0.0089
26,3854829,30695,1,311,14,0.98,3,0.0101
26,3854830,341260,1,2895,14,0.96,3,0.0085
26,3854831,7423,1,1640,68,0.16,27,0.2209
26,3854835,6916,1,993,21,0.7,9,0.1436
26,3854837,24799,1,5478,23,0.8,11,0.2209
26,3854838,8201,1,1940,28,0.89,10,0.2366
26,3854842,66536,3,2375,13,0.78,12,0.0357
26,3854843,10341,3,3,1,0.33,1,3e-04
26,3854844,18926,3,770,7,0.65,4,0.0407
26,3854848,198,3,9,4,0,2,0.0455
26,3854850,366,1,53,11,0.06,5,0.1448
26,3854852,421933,2,10,3,0.7,3,0
26,3854853,889968,2,105,6,0.88,3,1e-04
26,3854854,222154,2,16,5,0.88,4,1e-04
26,3854861,166,4,22,2,0.55,1,0.1325
26,3854862,81592,4,37691,7,0.77,1,0.4619
26,3854867,3,3,3,2,0.67,1,1
26,3854868,9473,3,360,14,0.83,3,0.038
26,3854869,25956,3,2727,44,0.62,4,0.1051
26,3854873,2268,3,159,27,0.64,10,0.0701
26,3854874,30,3,5,4,0.6,3,0.1667
26,3854875,2016,3,0,0,0,0,0
26,3854876,40967,3,18937,67,0.46,9,0.4623
26,3854877,130,NA,0,0,0,0,0
26,3854878,3113428,3,120172,216,0.66,40,0.0386
26,3854882,771522,3,252400,147,0.89,18,0.3271
26,3854883,8677,3,400,33,0.69,8,0.0461
26,3854885,74858,3,26230,97,0.83,25,0.3504
26,3854886,93,3,12,6,0.67,1,0.129
26,3854887,9033,3,5138,70,0.85,5,0.5688
26,3854888,14663,3,3408,63,0.83,11,0.2324
26,3854889,16796,3,4510,80,0.74,18,0.2685
26,3854890,9489,3,6084,59,0.88,13,0.6412
26,3854891,94,3,35,6,0.74,5,0.3723
26,3854892,3,3,1,1,0,1,0.3333
26,3854893,341,3,48,13,0.71,3,0.1408
26,3854894,9,3,0,0,0,0,0
26,3854903,6925,1,3116,143,0.79,27,0.45
26,3854908,749655,3,22935,100,0.71,31,0.0306
26,3854913,15084,1,5139,12,0.8,2,0.3407
26,3854914,122302,4,34380,145,0.52,27,0.2811
26,3854915,33235,3,52,11,0.62,6,0.0016
26,3854916,383071,3,2673,16,0.61,8,0.007
26,3854940,49,1,22,3,0.64,2,0.449
26,3854941,72,1,28,4,0.71,1,0.3889
26,3854945,3848,2,35,10,0.49,5,0.0091
26,3854946,3478817,3,43992,217,0.56,31,0.0126
26,3854951,18336,3,0,0,0,0,0
26,3854952,401,3,0,0,0,0,0
26,3854953,2067,3,2,1,0.5,1,0.001
26,3854954,3382,3,0,0,0,0,0
26,3854955,5773,3,3,3,1,3,5e-04
26,3854956,196537,3,346,30,0.89,14,0.0018
26,3854957,5831,3,0,0,0,0,0
26,3854958,280,3,0,0,0,0,0
26,3854959,4916,3,3,1,1,1,6e-04
26,3854961,12943,3,4,3,0.5,3,3e-04
26,3854970,105,1,26,5,0.77,3,0.2476
26,3854973,91,2,14,5,0.93,3,0.1538
26,3854975,3129,1,16,6,0.87,3,0.0051
26,3854979,12284,2,0,0,0,0,0
26,3854983,6,1,1,1,1,1,0.1667
26,3854984,4,1,0,0,0,0,0
26,3854985,2,1,0,0,0,0,0
26,3854986,5,1,0,0,0,0,0
26,3854987,66396,1,1775,69,0.77,17,0.0267
26,3854989,12917,3,14,7,1,5,0.0011
26,3854990,188668,2,195,10,0.57,9,0.001
26,3854991,1540496,2,71728,97,0.36,31,0.0466
26,3854992,2495481,2,90174,147,0.25,31,0.0361
26,3854995,35918,2,827,9,0.71,8,0.023
26,3854996,38270,2,29,5,0.69,5,8e-04
26,3854997,69009,3,173,21,0.66,12,0.0025
26,3854998,8792,2,5,2,0.8,2,6e-04
26,3855001,1648897,2,34958,129,0.34,29,0.0212
26,3855002,106271,NA,0,0,0,0,0
26,3855006,251034,3,354,14,0.86,9,0.0014
26,3855008,774802,3,39914,107,0.72,22,0.0515
26,3855009,804284,2,1737,25,0.7,12,0.0022
26,3855010,420363,3,14298,29,0.82,15,0.034
26,3855011,20720,2,49,8,0.63,7,0.0024
26,3855012,1646519,2,28084,99,0.33,30,0.0171
26,3855013,142336,2,153,9,0.64,8,0.0011
26,3855016,35886,2,102,10,0.8,9,0.0028
26,3855017,477791,2,287,22,0.75,13,6e-04
26,3855019,2608005,2,91686,133,0.24,33,0.0352
26,3855020,162,2,11,3,0.45,1,0.0679
26,3855025,3682,2,922,17,0.33,3,0.2504
26,3855026,4,2,0,0,0,0,0
26,3855030,918,1,51,8,0.92,5,0.0556
26,3855035,605,1,528,5,0.91,1,0.8727
26,3855039,12190469,4,1675048,206,0.7,36,0.1374
26,3855044,165956,1,12193,41,0.96,12,0.0735
26,3855045,316149,1,170,17,0.45,10,5e-04
26,3855046,131954,1,31492,80,0.95,15,0.2387
26,3855047,4871,NA,0,0,0,0,0
26,3855048,5140,4,2991,120,0.48,15,0.5819
26,3855050,17930,2,9890,21,0.23,4,0.5516
26,3855057,303377,2,179,27,0.82,1,6e-04
26,3855058,2788082,2,223102,44,0.1,1,0.08
26,3855059,4314862,2,17137,98,0.71,3,0.004
26,3855061,12666,2,636,15,0.8,8,0.0502
26,3855063,18991,2,59,7,0.73,5,0.0031
26,3855064,1935,2,25,4,0.92,3,0.0129
26,3855066,136,2,0,0,0,0,0
26,3855067,770755,3,527,20,0.78,12,7e-04
26,3855068,897155,2,25584,94,0.5,21,0.0285
26,3855069,6931,1,1556,141,0.82,26,0.2245
26,3855070,387,1,82,35,0.72,14,0.2119
26,3855074,4800,1,2783,10,0.98,4,0.5798
26,3855075,13189,1,952,4,0.97,4,0.0722
26,3855076,1855453,3,64767,178,0.35,30,0.0349
26,3855077,28080,1,26735,28,0.94,13,0.9521
26,3855078,8297,1,89,3,0.98,3,0.0107
26,3855079,14552,1,4567,4,0.85,3,0.3138
26,3855081,11646,1,2899,52,0.76,18,0.2489
26,3855089,13177,3,640,9,0.39,3,0.0486
26,3855090,11210,3,821,3,0.73,2,0.0732
26,3855091,73680,3,4091,10,0.77,5,0.0555
26,3855092,136,1,15,11,0.8,7,0.1103
26,3855093,7107,1,148,30,0.51,9,0.0208
26,3855094,12,1,0,0,0,0,0
26,3855098,386947,1,5715,34,0.68,20,0.0148
26,3855099,273871,1,767,31,0.72,17,0.0028
26,3855102,1378,3,18,7,0.94,4,0.0131
26,3855105,5165,1,422,2,0.36,2,0.0817
26,3855106,2781,1,0,0,0,0,0
26,3855107,1890,1,765,57,0.93,10,0.4048
26,3855109,655,1,0,0,0,0,0
26,3855134,26888,1,2667,42,0.8,13,0.0992
26,3855139,11001,1,387,26,0.69,8,0.0352
26,3855149,86799,1,44024,185,0.62,23,0.5072
26,3855155,3735,1,165,15,0.7,4,0.0442
26,3855157,1390,1,31,8,0.87,4,0.0223
26,3855179,50031,1,766,64,0.54,10,0.0153
26,3855188,2962,3,1,1,1,1,3e-04
26,3855189,1,3,0,0,0,0,0
26,3855190,52622,1,47,1,0.02,1,9e-04
26,3855192,428,2,117,4,0.62,1,0.2734
26,3855193,4037,2,1766,4,0.64,1,0.4375
26,3855215,1986,1,332,61,0.39,10,0.1672
26,3855216,12,1,0,0,0,0,0
26,3855234,216068,1,2777,1,0.41,1,0.0129
26,3855247,10454,4,0,0,0,0,0
26,3855249,249384,1,26813,74,0.82,15,0.1075
26,3855255,105,3,0,0,0,0,0
26,3855256,17408,3,6,3,0,3,3e-04
26,3855257,37568,3,180,13,0.37,6,0.0048
26,3855258,43,3,1,1,0,1,0.0233
26,3855259,16856,3,11,6,0.18,4,7e-04
26,3855260,17304,3,5,4,0.4,4,3e-04
26,3855261,2137,3,0,0,0,0,0
26,3855262,70,3,1,1,0,1,0.0143
26,3855265,299362,1,75579,99,0.94,12,0.2525
26,3855268,3051,1,5,4,0.6,4,0.0016
26,3855270,3702377,3,13235,104,0.9,19,0.0036
26,3855280,309391,3,141411,212,0.49,24,0.4571
26,3855281,1716845,3,486145,242,0.57,31,0.2832
26,3855285,200343,3,94341,242,0.54,24,0.4709
26,3855286,23589,3,250,1,0.62,1,0.0106
26,3855289,24367,1,3522,42,0.8,15,0.1445
26,3855291,2272,3,423,40,0.41,10,0.1862
26,3855293,634046,1,39430,149,0.9,24,0.0622
26,3855294,26,1,0,0,0,0,0
26,3855295,292855,1,17254,79,0.73,15,0.0589
26,3855297,106537,1,25172,178,0.74,22,0.2363
26,3855311,2,4,0,0,0,0,0
26,3855312,26,1,3,3,0.33,3,0.1154
26,3855313,20,1,2,2,0,1,0.1
26,3855315,12,1,0,0,0,0,0
26,3855321,1379898,2,131050,146,0.72,35,0.095
26,3855323,20234454,2,2303720,153,0.4,35,0.1139
26,3855325,2856,1,881,30,0.75,7,0.3085
26,3855326,1266,1,541,20,0.92,8,0.4273
26,3855327,2138,1,887,26,0.83,6,0.4149
26,3855334,5476377,1,1335,27,0.78,7,2e-04
26,3855335,651,1,356,4,0.92,2,0.5469
26,3855337,2,1,0,0,0,0,0
26,3855359,25,1,1,1,1,1,0.04
26,3855372,3,1,2,2,0.5,2,0.6667
26,3855374,80846,3,50,8,0.76,4,6e-04
26,3855375,5415,1,22,1,0.86,1,0.0041
26,3855377,8088,3,974,2,0.17,1,0.1204
26,3855378,89113,3,0,0,0,0,0
26,3855381,339,1,171,3,0.36,1,0.5044
26,3855383,154344,3,15182,127,0.83,19,0.0984
26,3855384,16697,3,1302,29,0.9,7,0.078
26,3855387,2161,3,162,25,0.79,5,0.075
26,3855393,58892,4,16734,1,0.72,1,0.2841
26,3855408,6645364,4,1741977,2,0.81,2,0.2621
26,3855413,52,1,22,3,0.73,1,0.4231
26,3855414,152492,2,12612,42,0.4,9,0.0827
26,3855415,14014,2,7067,3,0.44,2,0.5043
26,3855416,1454224,2,633,13,0.08,8,4e-04
26,3855418,6014,2,27,3,0.04,2,0.0045
26,3855419,251448,1,19176,46,0.56,11,0.0763
26,3855420,25109,2,4492,1,0.86,1,0.1789
26,3855421,1834224,2,1450,10,0.13,6,8e-04
26,3855422,710,2,0,0,0,0,0
26,3855427,6619,2,1719,36,0.41,8,0.2597
26,3855429,1324,2,750,20,0.55,2,0.5665
26,3855442,1,4,0,0,0,0,0
26,3855444,384,1,9,3,1,2,0.0234
26,3855453,139,1,4,2,1,1,0.0288
26,3855454,445,1,24,5,1,3,0.0539
26,3855459,3756,2,0,0,0,0,0
26,3855465,1957,2,233,3,0.39,2,0.1191
26,3855466,14075,2,1960,4,0.41,3,0.1393
26,3855472,972,1,3,3,0.33,2,0.0031
26,3855474,1208669,1,82474,59,0.65,12,0.0682
26,3855479,754551,1,25874,55,0.64,10,0.0343
26,3855481,18726,1,0,0,0,0,0
26,3855482,1870530,2,11747,1,0.88,1,0.0063
26,3855486,1560,1,4,2,1,1,0.0026
26,3855488,1089,1,15,4,1,3,0.0138
26,3855490,19,1,0,0,0,0,0
26,3855491,347,1,0,0,0,0,0
26,3855492,60,3,0,0,0,0,0
26,3855496,103,4,38,3,0.24,1,0.3689
26,3855498,35520,3,301,4,0.43,4,0.0085
26,3855501,2,3,1,1,0,1,0.5
26,3855507,405,1,231,14,0.96,5,0.5704
26,3855510,411,1,227,12,0.96,5,0.5523
26,3855512,654,1,341,10,0.96,3,0.5214
26,3855514,1723,1,16,4,1,2,0.0093
26,3855520,776158,3,29171,12,0.52,6,0.0376
26,3855522,81755,1,13875,6,0.57,4,0.1697
26,3855524,45034,1,2495,4,0.53,3,0.0554
26,3855525,138481,1,47793,11,0.45,4,0.3451
26,3855527,30304,2,29,2,0.76,2,0.001
26,3855528,20563,2,339,10,0.58,4,0.0165
26,3855530,2640,1,2038,6,0.3,3,0.772
26,3855535,855,3,0,0,0,0,0
26,3855537,625,2,0,0,0,0,0
26,3855540,2,1,1,1,0,1,0.5
26,3855543,11626,2,10066,5,0.41,2,0.8658
26,3855545,110956,2,57423,12,0.78,1,0.5175
26,3855548,2111,3,0,0,0,0,0
26,3855551,233230,1,3826,1,0.92,1,0.0164
26,3855553,7519,1,961,79,0.52,12,0.1278
26,3855554,767881,1,68840,9,0.89,3,0.0896
26,3855555,13423,1,10079,3,0.8,1,0.7509
26,3855559,20447,1,11650,13,0.7,1,0.5698
26,3855572,151326,3,36657,154,0.77,21,0.2422
26,3855573,293688,3,66958,155,0.76,19,0.228
26,3855575,148485,3,39128,163,0.74,16,0.2635
26,3855576,55918,3,18651,208,0.82,22,0.3335
26,3855581,1,1,0,0,0,0,0
26,3855584,3328,1,145,26,0.94,13,0.0436
26,3855585,35423,3,2268,8,0.72,3,0.064
26,3855589,5596,2,723,1,0.33,1,0.1292
26,3855590,76471,2,10672,2,0.41,2,0.1396
26,3855591,219399,2,128980,36,0.55,9,0.5879
26,3855599,25453,3,325,7,0.7,4,0.0128
26,3855600,58369,3,19214,7,0.47,3,0.3292
26,3855610,666725,2,110131,268,0.41,24,0.1652
26,3855611,37524,2,4847,140,0.63,16,0.1292
26,3855612,1371,3,198,49,0.44,7,0.1444
26,3855614,6,1,1,1,1,1,0.1667
26,3855615,153288,3,26501,202,0.5,17,0.1729
26,3855617,999,3,51,23,0.76,1,0.0511
26,3855621,173134,3,7517,107,0.39,14,0.0434
26,3855622,180284,3,7737,108,0.39,14,0.0429
26,3855623,128214,3,4969,97,0.4,13,0.0388
26,3855624,114075,3,5167,101,0.4,13,0.0453
26,3855626,97703,3,3658,94,0.4,12,0.0374
26,3855627,118681,3,4808,106,0.4,12,0.0405
26,3855628,183487,3,8163,124,0.41,14,0.0445
26,3855629,172214,3,7569,114,0.41,14,0.044
26,3855631,177041,3,7740,109,0.4,13,0.0437
26,3855632,61855,3,6808,120,0.39,10,0.1101
26,3855635,179835,3,8000,109,0.41,14,0.0445
26,3855636,118294,3,4753,100,0.41,14,0.0402
26,3855639,21798,3,8648,19,0.63,4,0.3967
26,3855642,1205,3,189,49,0.54,7,0.1568
26,3855644,18407,3,2894,135,0.46,15,0.1572
26,3855647,1015844,2,1279,39,0.43,11,0.0013
26,3855648,24449,3,1563,30,0.25,9,0.0639
26,3855650,24455,3,1408,33,0.24,9,0.0576
26,3855652,4191,3,1123,19,0.37,7,0.268
26,3855653,4201,1,1109,16,0.33,9,0.264
26,3855657,21,1,0,0,0,0,0
26,3855661,161184,3,0,0,0,0,0
26,3855662,186,1,25,11,0.44,5,0.1344
26,3855664,993,NA,0,0,0,0,0
26,3855665,11131,3,0,0,0,0,0
26,3855666,177409,NA,0,0,0,0,0
26,3855667,3453,NA,0,0,0,0,0
26,3855668,23021,NA,0,0,0,0,0
26,3855670,90031,3,0,0,0,0,0
26,3855672,179,3,29,12,0.86,3,0.162
26,3855674,5888,3,1037,106,0.46,9,0.1761
26,3855676,44,3,2,2,0,2,0.0455
26,3855677,655,3,76,30,0.32,4,0.116
26,3855680,445,3,14,9,0.71,4,0.0315
26,3855683,381,1,9,9,0.33,3,0.0236
26,3855684,2095858,3,14345,162,0.6,15,0.0068
26,3855685,78282,3,162,5,0.9,2,0.0021
26,3855686,200974,3,13105,19,0.66,5,0.0652
26,3855687,2480532,3,2460,56,0.82,14,0.001
26,3855699,845,3,1,1,0,1,0.0012
26,3855700,9166,3,58,9,0.81,5,0.0063
26,3855703,235021,3,134,14,0.3,2,6e-04
26,3855704,22953,3,19,7,0.58,4,8e-04
26,3855705,41152,3,543,22,0.59,3,0.0132
26,3855706,260183,3,4141,85,0.96,11,0.0159
26,3855707,644696,3,1879,35,0.62,10,0.0029
26,3855709,279559,3,775,40,0.36,7,0.0028
26,3855710,70679,3,48,4,0.71,2,7e-04
26,3855711,904,3,0,0,0,0,0
26,3855713,1818,NA,0,0,0,0,0
26,3855714,221921,3,0,0,0,0,0
26,3855715,17732,3,239,39,0.72,4,0.0135
26,3855717,221673,3,0,0,0,0,0
26,3855719,57377,3,2,1,1,1,0
26,3855721,235018,3,0,0,0,0,0
26,3855723,50369,NA,0,0,0,0,0
26,3855725,122858,3,178,17,0.71,4,0.0014
26,3855726,18764,3,19,5,0.95,1,0.001
26,3855728,1435,3,0,0,0,0,0
26,3855729,3744,1,434,50,0.32,5,0.1159
26,3855735,32000,3,2382,14,0.72,4,0.0744
26,3855736,29615,3,64,18,0.81,5,0.0022
26,3855738,83880,NA,0,0,0,0,0
26,3855739,7824,3,2,2,1,2,3e-04
26,3855741,991435,3,0,0,0,0,0
26,3855743,7752,3,42,5,0.86,2,0.0054
26,3855745,688,3,0,0,0,0,0
26,3855746,116412,NA,0,0,0,0,0
26,3855748,251312,3,4760,75,0.94,11,0.0189
26,3855750,57075,3,88,30,0.48,7,0.0015
26,3855751,4806,3,2,2,1,2,4e-04
26,3855752,50589,3,52,14,0.73,5,0.001
26,3855753,308632,3,2965,85,0.59,15,0.0096
26,3855754,746,3,0,0,0,0,0
26,3855759,186343,3,7,5,0.29,2,0
26,3855760,123881,3,2,1,1,1,0
26,3855762,215960,NA,0,0,0,0,0
26,3855763,109340,NA,0,0,0,0,0
26,3855765,13999,NA,0,0,0,0,0
26,3855767,136399,NA,0,0,0,0,0
26,3855768,4654,NA,0,0,0,0,0
26,3855769,115946,NA,0,0,0,0,0
26,3855770,228721,3,73,2,0.62,1,3e-04
26,3855771,25840,3,0,0,0,0,0
26,3855773,157078,3,8339,39,0.51,12,0.0531
26,3855774,13149,3,7,3,0.43,2,5e-04
26,3855775,81292,3,2649,31,0.87,7,0.0326
26,3855776,10593,3,141,4,0.4,1,0.0133
26,3855778,224337,3,75,16,0.77,4,3e-04
26,3855779,344289,3,80,6,0.69,4,2e-04
26,3855780,46232,3,76,9,0.64,2,0.0016
26,3855781,94846,3,1911,2,0.91,1,0.0201
26,3855783,7213,3,169,33,0.92,4,0.0234
26,3855784,664,3,0,0,0,0,0
26,3855785,411360,2,705,19,0.58,5,0.0017
26,3855786,28308,3,1906,2,0.74,2,0.0673
26,3855788,99727,3,88371,150,0.93,12,0.8861
26,3855790,13935,3,2040,59,0.79,13,0.1464
26,3855796,21753,3,728,3,0.69,1,0.0335
26,3855797,1,1,0,0,0,0,0
26,3855799,1017,1,40,17,0.95,8,0.0393
26,3855801,719028,2,7370,18,0.95,4,0.0102
26,3855802,328170,2,1052,10,0.4,6,0.0032
26,3855803,323767,2,1135,8,0.4,5,0.0035
26,3855804,360431,2,1009,9,0.39,6,0.0028
26,3855805,32888,2,129,42,0.46,7,0.0039
26,3855807,208762,2,602,28,0.5,10,0.0029
26,3855809,21669,2,20,9,0.65,4,9e-04
26,3855811,34056,2,182,26,0.74,8,0.0053
26,3855812,4582946,2,85879,133,0.79,19,0.0187
26,3855814,590909,2,3876,21,0.95,10,0.0066
26,3855816,164743,2,1840,20,0.94,11,0.0112
26,3855817,200112,2,2518,65,0.53,16,0.0126
26,3855819,6876268,2,320044,151,0.66,20,0.0465
26,3855820,98381,NA,0,0,0,0,0
26,3855822,400002,3,25,1,0.84,1,1e-04
26,3855823,324976,2,1121,12,0.38,6,0.0034
26,3855824,1559924,2,45632,139,0.56,18,0.0293
26,3855825,2177400,2,67985,166,0.78,20,0.0312
26,3855826,685886,2,2,2,1,2,0
26,3855827,98420,2,204,5,0.47,4,0.0021
26,3855828,388179,2,6437,38,0.31,11,0.0166
26,3855830,92559,2,5397,31,0.81,5,0.0583
26,3855831,34613,2,1215,80,0.84,9,0.0351
26,3855832,759281,2,476,19,0.9,7,6e-04
26,3855833,148580,2,1441,54,0.27,12,0.0097
26,3855834,2287,NA,0,0,0,0,0
26,3855835,9004,2,2,1,0.5,1,2e-04
26,3855836,14907,2,10,3,1,3,7e-04
26,3855837,60224,2,467,15,0.65,5,0.0078
26,3855838,51,NA,0,0,0,0,0
26,3855839,253774,2,3503,91,0.62,12,0.0138
26,3855840,2470,2,0,0,0,0,0
26,3855842,745163,NA,0,0,0,0,0
26,3855843,153281,2,534,56,0.08,13,0.0035
26,3855844,305844,2,700,8,0.41,5,0.0023
26,3855845,894400,2,18325,94,0.28,18,0.0205
26,3855846,324562,2,858,10,0.4,5,0.0026
26,3855847,1392,2,4,2,0,2,0.0029
26,3855849,73411,2,383,14,0,7,0.0052
26,3855851,97185,2,622,16,0.85,6,0.0064
26,3855854,115186,2,5467,87,0.8,16,0.0475
26,3855855,126,NA,0,0,0,0,0
26,3855858,3607,2,0,0,0,0,0
26,3855859,94110,NA,0,0,0,0,0
26,3855860,217625,NA,0,0,0,0,0
26,3855861,2285572,2,79110,140,0.65,17,0.0346
26,3855862,6,2,0,0,0,0,0
26,3855863,323190,2,1043,10,0.38,4,0.0032
26,3855864,38136,2,1045,19,0.82,7,0.0274
26,3855865,11757,2,1,1,1,1,1e-04
26,3855866,62488,2,2816,39,0.13,14,0.0451
26,3855867,366807,2,16455,23,0.87,11,0.0449
26,3855869,198063,2,1948,41,0.93,15,0.0098
26,3855870,72190,2,2,2,1,2,0
26,3855871,104213,2,512,41,0.65,8,0.0049
26,3855873,6056121,2,102628,61,0.75,5,0.0169
26,3855874,44147,2,11,2,0.55,2,2e-04
26,3855875,167562,2,2,1,0,1,0
26,3855876,377399,2,1249,91,0.85,15,0.0033
26,3855877,1285,2,0,0,0,0,0
26,3855878,1274810,2,22225,95,0.85,21,0.0174
26,3855889,124605,1,227,55,0.96,11,0.0018
26,3855893,22,1,3,2,1,2,0.1364
26,3855895,29,1,0,0,0,0,0
26,3855897,447,1,3,1,1,1,0.0067
26,3855899,48,1,3,2,1,2,0.0625
26,3855908,8788,1,2630,217,0.89,22,0.2993
26,3855910,1156,1,538,90,0.28,6,0.4654
26,3855911,986,1,228,44,0.23,6,0.2312
26,3855912,5849,1,1537,74,0.38,9,0.2628
26,3855913,3403,1,1115,72,0.26,9,0.3277
26,3855914,28,1,5,3,0.2,2,0.1786
26,3855915,209,1,9,6,0.33,4,0.0431
26,3855922,78944,3,95,18,0.6,6,0.0012
26,3855924,5778051,3,37722,58,0.79,17,0.0065
26,3855925,542905,3,3577,84,0.82,11,0.0066
26,3855927,15713,2,3276,4,0.58,3,0.2085
26,3855928,18896,1,814,7,0.77,4,0.0431
26,3855930,4339,1,2511,1,0.73,1,0.5787
26,3855931,2,3,1,1,1,1,0.5
26,3855933,110506,1,755,11,0.89,1,0.0068
26,3855935,28280,1,328,12,0.97,1,0.0116
26,3855937,50449,1,38,9,0.97,1,8e-04
26,3855939,929658,1,2671,12,0.82,1,0.0029
26,3855947,165469,1,31032,2,0.01,1,0.1875
26,3855949,1,3,0,0,0,0,0
26,3855950,700,1,72,14,0.61,3,0.1029
27,853,3205,1,576,12,0.09,9,0.1797
27,919,89891,4,16369,87,0.7,11,0.1821
27,944,8077,1,2004,38,0.79,1,0.2481
27,3844421,291036,2,1038,19,0.68,11,0.0036
27,3844427,2511,3,16,2,0.94,2,0.0064
27,3844438,114,NA,0,0,0,0,0
27,3844440,42,2,1,1,1,1,0.0238
27,3844441,692,NA,0,0,0,0,0
27,3844442,598,NA,0,0,0,0,0
27,3844449,5380,2,272,11,0.95,5,0.0506
27,3844450,22,NA,0,0,0,0,0
27,3844459,69,1,34,9,0.76,4,0.4928
27,3844480,25011,1,5857,89,0.01,15,0.2342
27,3844517,1190,1,883,17,0.78,7,0.742
27,3844518,948,1,752,49,0.8,17,0.7932
27,3844548,37763,1,11064,74,0.95,25,0.293
27,3844564,219901,2,9399,69,0.82,28,0.0427
27,3844570,25327,2,10852,91,0.86,8,0.4285
27,3844571,89188460,2,299184,125,0.64,39,0.0034
27,3844582,22,2,11,4,0.82,3,0.5
27,3844583,322,2,17,6,0.76,5,0.0528
27,3844593,2975,2,196,5,0.13,2,0.0659
27,3844610,92,1,44,21,0.61,11,0.4783
27,3844621,115,1,24,5,0.79,2,0.2087
27,3844628,79565,1,55319,78,0.77,22,0.6953
27,3844635,14461,1,1,1,0,1,1e-04
27,3844651,92288,1,32417,158,0.64,18,0.3513
27,3844654,1513,1,79,22,0.3,8,0.0522
27,3844656,14313,1,0,0,0,0,0
27,3844657,7,1,0,0,0,0,0
27,3844658,7,1,0,0,0,0,0
27,3844684,2866271,2,90424,23,1,8,0.0315
27,3844692,88668,2,29014,88,0.59,8,0.3272
27,3844702,109552,3,64821,115,0.81,24,0.5917
27,3844709,85672,1,8989,43,0.88,14,0.1049
27,3844727,9,1,2,2,0.5,1,0.2222
27,3844778,9651,4,348,1,0.82,1,0.0361
27,3844785,22,2,4,3,0,2,0.1818
27,3844786,1017,2,7,3,0.14,3,0.0069
27,3844790,361427,4,42,8,0.45,7,1e-04
27,3844812,1002825,2,161280,135,0.58,40,0.1608
27,3844831,8983,3,4141,121,0.73,22,0.461
27,3844834,1025601,1,94952,95,0.51,26,0.0926
27,3844841,204,2,51,9,0.57,3,0.25
27,3844843,2357,2,2166,8,0.4,1,0.919
27,3844871,21606,1,19355,94,0.79,15,0.8958
27,3844873,1634,1,157,26,0.55,7,0.0961
27,3844929,26291,2,410,27,0.5,18,0.0156
27,3844934,976,1,409,5,0.77,2,0.4191
27,3844945,734,2,0,0,0,0,0
27,3844946,221,2,0,0,0,0,0
27,3844947,1546,3,693,46,0.78,15,0.4483
27,3844950,537,2,26,1,0.58,1,0.0484
27,3844962,94519,2,14242,65,0.9,27,0.1507
27,3845009,516678,3,404313,1,0.71,1,0.7825
27,3845025,1291,1,306,22,0.85,8,0.237
27,3845026,1244,1,323,23,0.95,10,0.2596
27,3845041,42,1,1,1,1,1,0.0238
27,3845042,1374,1,51,5,0.92,3,0.0371
27,3845049,30,1,0,0,0,0,0
27,3845050,23,1,0,0,0,0,0
27,3845051,24846,1,262,30,0.74,15,0.0105
27,3845067,38379,1,6925,129,0.25,28,0.1804
27,3845079,4,NA,0,0,0,0,0
27,3845086,29013,1,8616,94,0.48,15,0.297
27,3845088,691575,2,181003,110,0.81,18,0.2617
27,3845096,4059460,3,435585,95,0.6,33,0.1073
27,3845098,41,1,37,1,0.54,1,0.9024
27,3845249,14409,1,10175,17,0.93,10,0.7062
27,3845260,482513,3,192566,138,0.29,24,0.3991
27,3845261,18786,3,3627,55,0.34,22,0.1931
27,3845297,1277374,1,2575,65,0.58,21,0.002
27,3845368,87209,1,76279,85,0.1,24,0.8747
27,3845389,20,3,7,4,0.86,2,0.35
27,3845435,7415,3,0,0,0,0,0
27,3845437,1919,3,24,5,0.62,2,0.0125
27,3845438,403,3,86,11,0.59,8,0.2134
27,3845471,4804,3,4187,21,0.88,6,0.8716
27,3845472,3195,3,2384,18,0.29,3,0.7462
27,3845478,2279,1,12,2,1,2,0.0053
27,3845490,1030,1,378,28,0.69,5,0.367
27,3845493,15332,1,10502,18,0.77,8,0.685
27,3845494,36703,1,2,2,1,2,1e-04
27,3845510,159,1,0,0,0,0,0
27,3845515,39,1,0,0,0,0,0
27,3845518,120,1,29,11,0.62,7,0.2417
27,3845522,420,1,17,2,0.41,2,0.0405
27,3845527,224,3,4,3,0.5,1,0.0179
27,3845532,85,1,1,1,1,1,0.0118
