date,supply_id,total_possible_utilization
13,3844790,245451
13,3844812,984947
13,3844831,8317
13,3844834,1597249
13,3844841,48
13,3844843,919
13,3844866,2185
13,3844871,1182
13,3844873,433
13,3844929,81383
13,3844934,2042
13,3844945,390
13,3844946,2018
13,3844947,970
13,3844950,462
13,3844962,73918
13,3845009,986806
13,3845025,462
13,3845026,485
13,3845041,274
13,3845042,1167
13,3845049,20
13,3845050,21
13,3845051,26204
13,3845067,26486
13,3845079,130
13,3845086,69096
13,3845088,94679
13,3845096,4487466
13,3845098,85871
13,3845249,2964
13,3845260,463062
13,3845261,18459
13,3845297,1422571
13,3845368,31736
13,3845389,55
13,3845435,115216
13,3845437,1439
13,3845438,240
13,3845471,4057
13,3845472,427
13,3845478,1113
13,3845490,158
13,3845493,38181
13,3845494,14983
13,3845510,121
13,3845515,37
13,3845518,373
13,3845522,175
13,3845527,413
13,3845532,123
13,3845551,108575
13,3845559,5803
13,3845572,3566929
13,3845582,26408
13,3845593,99183
13,3845598,7787
13,3845604,2757775
13,3845607,20
13,3845616,23566
13,3845632,30
13,3845633,6
13,3845634,5
13,3845637,9
13,3845638,5
13,3845639,1
13,3845649,552
13,3845653,13
13,3845655,1151
13,3845656,22
13,3845663,7
13,3845664,333
13,3845665,140
13,3845666,269
13,3845706,331616
13,3845762,10674
13,3845858,26
13,3845859,139864
13,3845860,56181
13,3845878,4116
13,3845879,1234
13,3845888,5
13,3845889,576904
13,3845892,101038
13,3845905,39
13,3845906,720
13,3845947,25
13,3845976,270
13,3845977,49
13,3845978,3
13,3845979,137
13,3845993,5636850
13,3845999,677
13,3846003,1742439
13,3846004,1410
13,3846015,3777
13,3846038,2
13,3846090,723611
13,3846094,1193
13,3846101,1784
13,3846119,443
13,3846121,15
13,3846123,37425
13,3846132,5208
13,3846144,2172385
13,3846157,31176
13,3846160,19190
13,3846162,6901
13,3846163,4849
13,3846206,3377
13,3846207,1
13,3846212,11881
13,3846216,12
13,3846228,5
13,3846249,65735
13,3846252,1044
13,3846257,6927
13,3846258,182595
13,3846273,1924
13,3846283,2902652
13,3846319,128
13,3846335,7723
13,3846364,271
13,3846369,25669
13,3846378,57089
13,3846379,69839
13,3846380,23057
13,3846382,18016
13,3846390,186
13,3846402,12
13,3846429,1
13,3846431,2
13,3846432,2
13,3846434,7331
13,3846441,48
13,3846455,2555
13,3846478,3883
13,3846489,3342
13,3846502,1535629
13,3846503,1
13,3846510,100715
13,3846512,23
13,3846514,13100
13,3846525,461045
13,3846598,56
13,3846617,645
13,3846618,9193
13,3846621,2087
13,3846623,2
13,3846630,54
13,3846642,328
13,3846645,10939
13,3846652,49954
13,3846653,30737
13,3846654,2225
13,3846655,15550
13,3846659,82737
13,3846660,24321
13,3846661,5493
13,3846667,417
13,3846669,15
13,3846711,1558134
13,3846727,296
13,3846736,3765
13,3846737,15826
13,3846745,226
13,3846746,576
13,3846766,725
13,3846772,278
13,3846775,1162136
13,3846776,1269401
13,3846777,1829558
13,3846783,818
13,3846784,336
13,3846831,585
13,3846860,43
13,3846862,1865
13,3846863,2445
13,3846864,9363
13,3846866,4398
13,3846867,6276
13,3846877,41706
13,3846882,67909
13,3846883,177837
13,3846885,3976318
13,3846907,94
13,3846908,17
13,3846909,160
13,3846922,329566
13,3846946,232304
13,3846947,50814
13,3846952,258
13,3846953,723
13,3846954,1159
13,3846977,2030
13,3846978,10673
13,3847003,180
13,3847019,130488
13,3847020,61222
13,3847029,3
13,3847064,33862
13,3847066,5668
13,3847081,14
13,3847098,320
13,3847106,3
13,3847117,564444
13,3847145,17074
13,3847146,951457
13,3847149,133707
13,3847176,374807
13,3847187,91899
13,3847218,947
13,3847222,1
13,3847263,1474
13,3847264,3
13,3847266,76
13,3847270,121606
13,3847272,58538
13,3847303,3
13,3847321,17541361
13,3847341,45918
13,3847363,48
13,3847371,4315555
13,3847375,1
13,3847386,543
13,3847394,42664
13,3847395,11580
13,3847396,70772
13,3847399,47
13,3847400,13
13,3847401,85
13,3847402,59654
13,3847404,866
13,3847414,700265
13,3847420,1567
13,3847438,3787
13,3847439,11239
13,3847440,1005126
13,3847441,849000
13,3847442,661736
13,3847443,2810809
13,3847444,146021
13,3847452,258
13,3847453,1741345
13,3847454,157
13,3847455,209
13,3847520,40544
13,3847521,24509
13,3847522,11542
13,3847529,52
13,3847548,7935456
13,3847551,3892
13,3847562,26834
13,3847568,7162
13,3847608,17
13,3847626,25329
13,3847628,3
13,3847631,4
13,3847636,1314570
13,3847637,463
13,3847638,31254
13,3847640,230
13,3847642,2619
13,3847650,21501896
13,3847651,250
13,3847654,21956
13,3847659,142163
13,3847660,2074
13,3847661,195
13,3847662,295
13,3847663,329353
13,3847666,3397
13,3847667,360245
13,3847668,15
13,3847670,20
13,3847671,18799
13,3847673,1040617
13,3847674,1768
13,3847675,175075
13,3847677,1695
13,3847678,177939
13,3847679,1778
13,3847682,1158125
13,3847683,468060
13,3847743,8
13,3847748,358
13,3847749,1798
13,3847751,963
13,3847760,4
13,3847761,1073634
13,3847762,1637469
13,3847765,129444
13,3847766,3565
13,3847767,670562
13,3847772,33
13,3847783,24380
13,3847784,21
13,3847788,4
13,3847827,106389
13,3847828,94222
13,3847829,911
13,3847830,1561
13,3847831,255
13,3847832,30073
13,3847841,88197
13,3847851,15
13,3847869,10461
13,3847904,73
13,3847940,19078
13,3847944,4364
13,3847962,5
13,3847963,918
13,3847968,773
13,3847969,287
13,3847970,1043
13,3847974,90758
13,3847977,27
13,3847979,49995
13,3847980,23322
13,3847981,679465
13,3847984,26365
13,3847992,819
13,3847994,178
13,3847998,58
13,3847999,116
13,3848001,15
13,3848002,33
13,3848003,361
13,3848004,71
13,3848005,5
13,3848013,7
13,3848014,5
13,3848015,31546
13,3848019,259
13,3848023,8
13,3848026,504
13,3848031,410919
13,3848039,446
13,3848043,33056580
13,3848044,191077
13,3848045,176611
13,3848047,454
13,3848050,915
13,3848052,1
13,3848073,1725
13,3848078,191828
13,3848079,95524
13,3848082,86592
13,3848083,983
13,3848084,192407
13,3848085,76999
13,3848090,188867
13,3848094,18
13,3848098,19885
13,3848099,2264
13,3848113,2
13,3848124,13
13,3848130,173
13,3848133,2
13,3848141,50
13,3848149,17565952
13,3848155,61
13,3848186,14738
13,3848187,25234
13,3848188,1365
13,3848189,16
13,3848190,48
13,3848191,1
13,3848210,117
13,3848214,58548
13,3848215,74178
13,3848216,11789
13,3848218,203211
13,3848220,56714
13,3848232,602
13,3848249,3341500
13,3848250,1784909
13,3848251,438929
13,3848271,2
13,3848284,20442
13,3848287,80798
13,3848295,106
13,3848307,4690
13,3848318,881
13,3848322,595
13,3848323,7675
13,3848324,217
13,3848325,18
13,3848332,9
13,3848335,909
13,3848339,54
13,3848341,10
13,3848385,372272
13,3848396,1385
13,3848398,194237
13,3848408,95154
13,3848413,1
13,3848416,7979
13,3848417,2237
13,3848418,935
13,3848419,451
13,3848422,1153
13,3848423,10737
13,3848424,17170
13,3848425,6736254
13,3848431,18692
13,3848448,314
13,3848449,22
13,3848450,7061
13,3848452,2235
13,3848454,15682
13,3848455,2
13,3848457,2
13,3848459,962064
13,3848460,885404
13,3848462,972
13,3848484,2
13,3848494,43672
13,3848495,27392
13,3848514,19680
13,3848559,955870
13,3848574,43764
13,3848589,22055
13,3848598,145
13,3848599,1893
13,3848607,1278
13,3848620,478967
13,3848655,191563
13,3848656,123564
13,3848668,180978
13,3848669,141178
13,3848678,3179
13,3848680,19
13,3848681,1
13,3848682,7
13,3848684,14196
13,3848691,1
13,3848694,2
13,3848696,2
13,3848703,1004598
13,3848707,796
13,3848709,860
13,3848711,28405
13,3848724,46
13,3848725,2
13,3848731,2
13,3848732,2
13,3848750,2170
13,3848753,670
13,3848756,8181
13,3848787,436
13,3848824,1968580
13,3848828,3
13,3848834,1293
13,3848844,778
13,3848849,627
13,3848854,362
13,3848855,20
13,3848857,6
13,3848858,17
13,3848862,2221
13,3848865,11
13,3848868,5
13,3848878,87
13,3848884,9
13,3848885,32
13,3848906,242514
13,3848916,1
13,3848921,13
13,3848924,3216
13,3848930,2
13,3848946,3867
13,3848947,122023
13,3848966,69
13,3848978,3
13,3848996,655
13,3848997,17547
13,3848998,15329
13,3849003,120
13,3849004,74
13,3849005,1
13,3849006,12
13,3849007,153
13,3849008,1
13,3849027,33061
13,3849029,19315348
13,3849030,430074
13,3849037,35305
13,3849038,7
13,3849041,5364
13,3849048,2075491
13,3849057,948
13,3849077,68736
13,3849083,9
13,3849087,18
13,3849099,33
13,3849149,1
13,3849151,12
13,3849152,6
13,3849156,2
13,3849178,3
13,3849179,151
13,3849180,8
13,3849181,154
13,3849183,604
13,3849186,13253
13,3849187,642
13,3849189,23546
13,3849193,2114
13,3849194,6277
13,3849195,3550
13,3849197,49
13,3849200,18736
13,3849207,431
13,3849209,165
13,3849210,229
13,3849211,74
13,3849221,878
13,3849222,1367
13,3849225,7510
13,3849226,3864
13,3849333,3054128
13,3849334,6251439
13,3849346,171147
13,3849380,135625
13,3849384,91158
13,3849387,4756
13,3849390,544539
13,3849391,105587
13,3849392,4936
13,3849394,44
13,3849397,5
13,3849401,241547
13,3849402,13913
13,3849403,23925
13,3849410,2159
13,3849411,30864
13,3849440,27214
13,3849467,1767
13,3849469,691
13,3849470,16
13,3849471,53069
13,3849472,11631489
13,3849487,21640
13,3849489,181
13,3849499,105
13,3849500,17328
13,3849501,49100
13,3849512,37
13,3849513,4907
13,3849529,6859
13,3849530,162683
13,3849531,8769
13,3849532,3446
13,3849533,26443
13,3849534,242146
13,3849535,18153
13,3849536,1436
13,3849537,15492
13,3849557,101718
13,3849558,10238
13,3849559,196684
13,3849562,479945
13,3849563,1
13,3849669,112391
13,3849670,497106
13,3849672,277735
13,3849720,2407
13,3849743,1046427
13,3849755,49231
13,3849756,1850
13,3849757,4655
13,3849759,163
13,3849835,2
13,3849846,2722
13,3849847,1167
13,3849848,38243
13,3849851,139554
13,3849853,950
13,3849854,2
13,3849857,14
13,3849858,851
13,3849879,3035
13,3849880,101
13,3849885,10
13,3849890,75
13,3849895,35
13,3849909,3686
13,3849910,335096
13,3849911,14264
13,3849914,60813
13,3849917,10816858
13,3849932,20
13,3849935,68027
13,3849945,848
13,3849967,8384
13,3849968,2694
13,3849969,137
13,3849970,568
13,3849979,1592263
13,3849980,1
13,3850021,29
13,3850022,24
13,3850035,77334
13,3850042,339045
13,3850045,920136
13,3850047,68919
13,3850062,1
13,3850067,6
13,3850072,670
13,3850075,2
13,3850078,4
13,3850080,17006
13,3850082,7
13,3850090,1080
13,3850091,15010
13,3850112,1218727
13,3850126,413
13,3850127,451
13,3850133,175772
13,3850136,753469
13,3850137,342
13,3850149,608
13,3850155,2057
13,3850157,53
13,3850162,431695
13,3850163,432355
13,3850168,16730033
13,3850172,9169
13,3850174,1348
13,3850179,70
13,3850184,7
13,3850194,1178
13,3850208,2
13,3850227,3411
13,3850230,185
13,3850242,1
13,3850244,10
13,3850253,97
13,3850254,13
13,3850276,18
13,3850278,323
13,3850279,296
13,3850280,52
13,3850283,585
13,3850291,3
13,3850293,73
13,3850294,7039
13,3850298,1508
13,3850313,7323
13,3850321,12356
13,3850326,9015
13,3850327,71
13,3850328,4182
13,3850329,1406
13,3850344,1484
13,3850345,281
13,3850349,34
13,3850351,10
13,3850354,106036
13,3850356,256571
13,3850358,7489
13,3850372,14019
13,3850375,375
13,3850390,1516
13,3850396,45100
13,3850397,8443
13,3850404,13
13,3850406,18108663
13,3850409,82
13,3850410,241
13,3850424,2320
13,3850434,102913
13,3850438,30034720
13,3850446,604
13,3850458,573210
13,3850465,32016
13,3850468,430
13,3850474,6329
13,3850475,49
13,3850476,142
13,3850480,47
13,3850487,14856
13,3850515,688353
13,3850516,86918
13,3850518,68862
13,3850526,443626
13,3850528,350
13,3850533,28202
13,3850538,38
13,3850539,29
13,3850549,212644
13,3850552,4
13,3850553,47909
13,3850555,3132
13,3850558,551225
13,3850562,32
13,3850563,1092
13,3850565,3680
13,3850579,339392
13,3850581,407145
13,3850586,4
13,3850588,5840541
13,3850592,972
13,3850595,35392
13,3850596,11531
13,3850603,4
13,3850604,1482
13,3850605,136
13,3850606,63401
13,3850609,30
13,3850612,22
13,3850618,285
13,3850619,10275
13,3850621,22
13,3850627,9
13,3850628,71
13,3850632,85261
13,3850633,42
13,3850634,3156
13,3850635,24
13,3850636,1985
13,3850637,126
13,3850644,47144
13,3850645,9
13,3850660,223
13,3850661,1423
13,3850665,1790
13,3850667,13
13,3850677,31
13,3850678,17032
13,3850685,162102
13,3850689,794
13,3850690,52
13,3850691,60
13,3850692,60
13,3850693,37
13,3850694,58
13,3850695,45
13,3850696,43
13,3850697,979
13,3850698,32
13,3850699,2034
13,3850709,346405
13,3850711,296618
13,3850715,1
13,3850716,6
13,3850717,719
13,3850718,5
13,3850730,845
13,3850780,1338
13,3850782,1
13,3850783,107
13,3850788,1412
13,3850801,1056283
13,3850812,13
13,3850825,2293
13,3850828,466
13,3850829,2284
13,3850830,71
13,3850831,2104
13,3850832,6894
13,3850833,101895
13,3850834,4023
13,3850835,14084
13,3850836,4488
13,3850837,4243
13,3850838,8381
13,3850839,250
13,3850840,408
13,3850841,1305
13,3850845,33
13,3850846,38
13,3850847,2
13,3850853,1
13,3850854,37
13,3850856,3
13,3850857,72
13,3850858,1
13,3850871,29
13,3850874,6512
13,3850876,2685
13,3850898,425
13,3850899,1
13,3850919,169
13,3850920,64
13,3850922,1903
13,3850945,1474
13,3850946,1816
13,3850972,284
13,3850975,45578
13,3850980,10527
13,3850982,10123
13,3850983,3533
13,3850990,1
13,3851001,19
13,3851002,30
13,3851003,22
13,3851004,29
13,3851005,12
13,3851006,15689
13,3851007,2733
13,3851008,10103
13,3851022,1069
13,3851035,151052
13,3851036,150529
13,3851042,11124
13,3851046,27799
13,3851048,2089
13,3851049,7357
13,3851054,1418
13,3851065,7987156
13,3851075,241316
13,3851076,295
13,3851113,159470
13,3851116,1
13,3851127,8600
13,3851128,1
13,3851147,48838393
13,3851153,36
13,3851183,44199
13,3851189,24010
13,3851190,141951
13,3851191,1873237
13,3851192,48892
13,3851193,430603
13,3851194,301770
13,3851195,105882
13,3851196,347295
13,3851197,3812
13,3851199,103
13,3851221,3381
13,3851237,337278
13,3851242,12
13,3851255,262952
13,3851268,12709
13,3851292,1747578
13,3851300,279
13,3851301,28
13,3851303,23
13,3851305,25
13,3851306,29540
13,3851307,33
13,3851310,85
13,3851312,9980
13,3851317,443
13,3851335,92
13,3851341,1305666
13,3851344,43902
13,3851345,1
13,3851391,4539
13,3851393,26137
13,3851394,84408
13,3851400,11
13,3851402,259563
13,3851406,3561
13,3851407,928305
13,3851408,215
13,3851410,384631
13,3851417,3599539
13,3851418,51
13,3851419,15
13,3851420,29
13,3851421,17
13,3851423,2
13,3851442,11406
13,3851445,51013
13,3851446,195495
13,3851447,60925
13,3851452,2373
13,3851458,88816
13,3851459,479126
13,3851463,1640
13,3851509,214222
13,3851510,301501
13,3851513,36986
13,3851514,191
13,3851515,8532
13,3851516,28
13,3851517,65
13,3851522,3
13,3851524,4
13,3851534,323438
13,3851535,1333787
13,3851536,233937
13,3851537,15969
13,3851538,59812
13,3851539,1358
13,3851540,1967
13,3851541,23127
13,3851545,2845
13,3851547,606795
13,3851548,368576
13,3851549,5
13,3851550,11
13,3851551,177
13,3851559,1544557
13,3851560,9638
13,3851561,83
13,3851562,297872
13,3851563,2
13,3851565,400
13,3851574,22306
13,3851575,2746
13,3851577,3293
13,3851579,538
13,3851581,3099
13,3851582,791
13,3851587,3
13,3851589,4367
13,3851591,100624
13,3851592,4303
13,3851609,5967
13,3851611,12
13,3851618,146058
13,3851621,8448
13,3851639,2
13,3851648,6721
13,3851649,10339
13,3851650,9629
13,3851655,174985
13,3851656,17623
13,3851660,64
13,3851664,33732
13,3851666,17975
13,3851667,1093
13,3851669,6406
13,3851670,22
13,3851671,60
13,3851672,65742
13,3851685,2282
13,3851686,1609
13,3851694,6
13,3851696,4
13,3851697,2
13,3851706,2
13,3851707,4367
13,3851708,2
13,3851714,1
13,3851730,87139
13,3851735,5843
13,3851754,57650
13,3851767,1
13,3851769,2607
13,3851770,3738
13,3851772,3571
13,3851775,2974
13,3851778,12
13,3851783,314990
13,3851784,280462
13,3851788,146925
13,3851792,508968
13,3851803,1687
13,3851804,1011
13,3851806,10
13,3851808,5
13,3851816,53427
13,3851839,189
13,3851840,7
13,3851842,31
13,3851849,95005
13,3851850,767229
13,3851856,36301
13,3851857,4572
13,3851861,437
13,3851862,243012
13,3851864,5797
13,3851900,6842
13,3851901,5999
13,3851903,8591
13,3851904,688
13,3851905,1175961
13,3851918,2
13,3851934,7623
13,3851936,645
13,3851937,182
13,3851941,6805
13,3851942,44491
13,3851944,3405
13,3851951,308
13,3851953,933
13,3851956,53913
13,3851957,66886
13,3851961,905
13,3851963,2125
13,3851964,69
13,3851965,160
13,3851969,2
13,3851970,2837
13,3851975,4
13,3851989,24
13,3851994,189864
13,3851997,5588
13,3851998,27
13,3851999,114
13,3852012,16
13,3852016,13
13,3852017,82
13,3852018,1681
13,3852030,26
13,3852032,8686
13,3852035,2925831
13,3852038,106927
13,3852039,9962
13,3852040,51224
13,3852041,13943
13,3852042,664
13,3852043,198
13,3852044,537221
13,3852045,7541
13,3852046,785
13,3852047,1168844
13,3852064,10339
13,3852065,122056
13,3852085,3
13,3852096,5970
13,3852105,6
13,3852106,18252
13,3852107,24954
13,3852108,8717
13,3852109,114932
13,3852110,52127
13,3852111,129822
13,3852112,334
13,3852113,40253
13,3852129,113138
13,3852130,167490
13,3852142,2173
13,3852143,1207
13,3852144,22935
13,3852145,3276
13,3852146,710
13,3852147,25851
13,3852150,3
13,3852151,4227
13,3852152,1734
13,3852153,221
13,3852158,12770
13,3852160,86373
13,3852161,5273
13,3852164,14
13,3852165,17606
13,3852166,15590
13,3852167,194
13,3852168,5638
13,3852169,142473
13,3852170,2602
13,3852171,22538
13,3852172,44130
13,3852191,387495
13,3852200,54
13,3852201,8384
13,3852203,2252
13,3852204,1364
13,3852205,11808
13,3852206,1388
13,3852207,2655
13,3852208,4167
13,3852209,48004
13,3852210,3391
13,3852212,4906
13,3852223,4728
13,3852226,37026
13,3852228,384698
13,3852229,4078
13,3852237,5
13,3852256,3189870
13,3852257,6661
13,3852259,76
13,3852268,26
13,3852287,43430
13,3852294,241
13,3852305,1
13,3852313,11760
13,3852322,361311
13,3852341,2296
13,3852342,186
13,3852350,194
13,3852352,2002
13,3852364,16
13,3852366,74
13,3852370,17698
13,3852388,1193
13,3852389,1289
13,3852416,23373
13,3852417,6404
13,3852423,329
13,3852424,147
13,3852425,3242
13,3852426,2457
13,3852429,26
13,3852430,52
13,3852431,187
13,3852434,27802
13,3852437,155324
13,3852447,69249
13,3852448,6719741
13,3852449,1764978
13,3852451,13565
13,3852452,7491
13,3852458,3418
13,3852460,56
13,3852461,388
13,3852462,879
13,3852463,342
13,3852468,360
13,3852469,244
13,3852470,3964
13,3852471,3987
13,3852472,4169
13,3852473,4176
13,3852475,2271
13,3852482,49
13,3852489,1916
13,3852490,7036
13,3852504,703006
13,3852505,394382
13,3852507,86330
13,3852508,385
13,3852509,1449
13,3852514,2731210
13,3852517,1
13,3852518,130665
13,3852520,7204
13,3852530,5
13,3852539,73101
13,3852541,1
13,3852543,16
13,3852548,3744
13,3852550,12367
13,3852551,8
13,3852552,1
13,3852559,25
13,3852573,398
13,3852578,664
13,3852582,108350
13,3852587,50791
13,3852590,8351
13,3852604,6403
13,3852606,1
13,3852614,124474
13,3852615,14387
13,3852616,134692
13,3852617,4712
13,3852618,5981
13,3852619,2995
13,3852621,645
13,3852622,2019
13,3852623,312
13,3852624,663
13,3852625,1243
13,3852627,6609
13,3852629,2790
13,3852634,674
13,3852642,777
13,3852655,11874
13,3852657,51970
13,3852658,21658
13,3852663,4389908
13,3852665,38960
13,3852666,123950
13,3852667,65597
13,3852668,40261
13,3852669,12051
13,3852671,39310
13,3852672,17222
13,3852673,19664
13,3852674,9956
13,3852675,2320
13,3852676,14411
13,3852680,1485340
13,3852694,8139
13,3852695,2446
13,3852708,156072
13,3852709,5
13,3852718,24
13,3852721,1170
13,3852724,24
13,3852725,227
13,3852742,9163
13,3852743,471
13,3852754,231
13,3852757,2
13,3852759,6
13,3852760,3
13,3852761,4
13,3852767,6812
13,3852768,194
13,3852787,2026
13,3852798,27
13,3852799,90
13,3852804,6929314
13,3852805,7165452
13,3852806,304548
13,3852807,27096
13,3852808,31514
13,3852809,558
13,3852818,4671
13,3852837,55
13,3852841,17884
13,3852842,2991455
13,3852844,4225
13,3852848,612266
13,3852849,73492
13,3852850,2389
13,3852851,1
13,3852862,6790
13,3852863,40
13,3852867,35
13,3852868,36
13,3852869,30
13,3852870,19
13,3852871,22
13,3852872,15
13,3852873,29
13,3852874,24
13,3852879,53
13,3852880,64
13,3852881,67
13,3852882,58
13,3852885,20223
13,3852888,30
13,3852941,3296
13,3852949,9062573
13,3852951,275605
13,3852958,2818
13,3852959,101
13,3852963,8
13,3852966,15432
13,3852968,2325
13,3852971,1985
13,3852974,123
13,3852977,465085
13,3852979,1624
13,3852980,10319
13,3852981,25889
13,3852982,2080
13,3852994,4564
13,3852995,5140
13,3852996,51276
13,3853001,876169
13,3853014,13518
13,3853016,1
13,3853020,4
13,3853023,586
13,3853027,30
13,3853036,216686
13,3853042,1
13,3853072,650
13,3853073,15037
13,3853075,1016
13,3853077,33087
13,3853079,667463
13,3853082,4
13,3853096,5042
13,3853097,3926
13,3853103,34
13,3853104,24
13,3853105,59
13,3853106,45
13,3853107,48
13,3853108,44
13,3853109,34
13,3853110,24
13,3853111,38
13,3853112,40
13,3853117,46
13,3853118,2
13,3853119,5183
13,3853120,90
13,3853121,69
13,3853122,2094
13,3853124,22
13,3853125,28
13,3853127,2
13,3853128,43
13,3853130,26
13,3853131,7
13,3853133,192
13,3853134,10292
13,3853135,19
13,3853136,24
13,3853137,924
13,3853138,1
13,3853139,17
13,3853140,5
13,3853141,1065
13,3853142,275
13,3853143,5
13,3853145,4
13,3853146,51
13,3853147,10
13,3853148,13
13,3853149,275
13,3853150,756
13,3853151,467
13,3853152,870
13,3853154,2
13,3853156,5
13,3853159,7
13,3853160,1047
13,3853161,2
13,3853166,26381
13,3853167,130328
13,3853172,86467
13,3853174,2086
13,3853175,976
13,3853176,1413
13,3853177,332
13,3853178,93425
13,3853181,10114
13,3853183,1819
13,3853186,2158
13,3853187,431
13,3853188,16605
13,3853189,16
13,3853190,100
13,3853191,301
13,3853192,2703
13,3853193,507
13,3853194,1107
13,3853195,176
13,3853197,2148
13,3853198,2410
13,3853199,21069
13,3853202,345
13,3853205,115
13,3853207,1639
13,3853212,85986
13,3853213,1341
13,3853214,368
13,3853220,2
13,3853222,6
13,3853224,24
13,3853228,24
13,3853231,1736
13,3853232,80
13,3853242,68819
13,3853243,6435
13,3853244,862
13,3853245,7131
13,3853246,12702
13,3853247,53051
13,3853248,271
13,3853249,2020917
13,3853253,15207
13,3853254,365986
13,3853255,731
13,3853256,333986
13,3853259,3153
13,3853260,15236
13,3853262,25626
13,3853263,3297
13,3853264,33122
13,3853265,4588
13,3853266,7
13,3853267,7606
13,3853269,11594
13,3853270,1795
13,3853271,6303
13,3853272,5198
13,3853273,44
13,3853274,5067
13,3853275,1229
13,3853276,546
13,3853277,1524
13,3853279,7075
13,3853285,5293
13,3853290,95
13,3853312,10145
13,3853313,3204268
13,3853316,1763
13,3853323,11792
13,3853328,10061
13,3853330,315837
13,3853331,1955
13,3853332,3276
13,3853333,14286
13,3853334,4582
13,3853335,295
13,3853344,12
13,3853345,9099
13,3853375,2754999
13,3853376,146
13,3853377,483
13,3853378,3134
13,3853386,80503
13,3853389,264398
13,3853403,10397
13,3853404,17741
13,3853405,161
13,3853414,15641
13,3853417,5229
13,3853418,24879
13,3853419,24372
13,3853420,16517
13,3853421,6161
13,3853443,21496
13,3853444,32204
13,3853445,23595
13,3853448,130
13,3853449,426
13,3853450,188
13,3853453,9773
13,3853455,756
13,3853458,183
13,3853459,3398
13,3853486,103
13,3853487,6
13,3853496,606
13,3853497,246601
13,3853502,696
13,3853504,1144060
13,3853505,119179
13,3853514,9
13,3853516,409315
13,3853518,19
13,3853525,30058
13,3853526,11
13,3853530,2
13,3853531,6184
13,3853532,5788
13,3853533,2296
13,3853534,8199
13,3853536,5515
13,3853537,6157
13,3853538,6642
13,3853540,2144
13,3853541,6093
13,3853542,1863
13,3853543,589
13,3853544,647
13,3853545,382
13,3853547,140
13,3853548,255
13,3853550,2
13,3853551,1
13,3853552,560
13,3853554,1235563
13,3853555,438747
13,3853556,847631
13,3853557,8741
13,3853565,185670
13,3853569,415
13,3853571,41263
13,3853572,1
13,3853574,1424293
13,3853575,80917
13,3853576,29408
13,3853589,539536
13,3853596,69281
13,3853597,70748
13,3853622,42
13,3853626,22922
13,3853627,6769
13,3853628,9389
13,3853629,5734
13,3853630,4095
13,3853631,4770
13,3853632,5343
13,3853633,4711
13,3853634,1799
13,3853635,2685
13,3853636,3907
13,3853637,15781
13,3853638,4198
13,3853639,764
13,3853653,936
13,3853654,292823
13,3853655,17959
13,3853656,392
13,3853657,386
13,3853659,107
13,3853660,72
13,3853661,33
13,3853663,2496
13,3853664,1465
13,3853665,1076
13,3853668,4677
13,3853671,27
13,3853672,8
13,3853674,461
13,3853675,187
13,3853677,6747
13,3853680,981
13,3853681,569
13,3853682,2839
13,3853683,17455
13,3853684,12242
13,3853685,1701
13,3853689,11
13,3853708,34
13,3853711,2076
13,3853713,45
13,3853714,17
13,3853715,464
13,3853716,16728
13,3853717,166
13,3853734,68
13,3853737,21
13,3853740,508811
13,3853741,614230
13,3853747,73508
13,3853748,229
13,3853749,141963
13,3853752,1212850
13,3853758,2
13,3853777,109748
13,3853778,1414
13,3853779,117
13,3853794,5462
13,3853795,1325
13,3853796,3251
13,3853797,330
13,3853798,101
13,3853799,185
13,3853800,2292
13,3853801,448
13,3853802,14
13,3853804,112525
13,3853808,1599
13,3853809,454
13,3853811,140948
13,3853812,168
13,3853817,4714117
13,3853818,2
13,3853821,1704
13,3853850,1361
13,3853856,55
13,3853858,253
13,3853859,22829
13,3853863,1
13,3853868,31019
13,3853869,42
13,3853880,450
13,3853884,368732
13,3853885,91194
13,3853887,14
13,3853902,398140
13,3853913,642
13,3853915,6
13,3853916,1
13,3853917,157209
13,3853928,892556
13,3853929,953034
13,3853931,40602
13,3853932,1718258
13,3853942,26
13,3853945,3154
13,3853947,2391
13,3853949,33674
13,3853950,11
13,3853953,66
13,3853954,22508
13,3853955,369
13,3853986,521
13,3853987,2372
13,3853988,2807
13,3853994,855
13,3853997,7
13,3854010,12123
13,3854014,116496
13,3854015,498554
13,3854017,2534
13,3854018,111712
13,3854019,1789
13,3854020,18749
13,3854021,4843
13,3854022,63
13,3854023,3376
13,3854024,1106
13,3854028,546
13,3854035,22165
13,3854037,68
13,3854038,18377
13,3854046,15415
13,3854047,5850
13,3854048,12111
13,3854051,139475
13,3854077,63669
13,3854079,200960
13,3854089,7
13,3854090,160998
13,3854092,967
13,3854093,4969
13,3854097,2676
13,3854099,3890
13,3854101,2914
13,3854102,47442
13,3854103,74560
13,3854110,7511
13,3854111,3770
13,3854112,2012
13,3854113,6073
13,3854114,3659
13,3854115,39930
13,3854116,557
13,3854117,2301
13,3854120,264785
13,3854122,101382
13,3854125,32414
13,3854126,4763
13,3854127,49161
13,3854128,30857
13,3854129,9376
13,3854130,2238
13,3854131,32530
13,3854133,13531
13,3854134,17
13,3854136,7
13,3854137,21441
13,3854139,14547
13,3854140,23
13,3854141,10104
13,3854144,43
13,3854145,33
13,3854146,16919
13,3854148,13479
13,3854150,94
13,3854151,137
13,3854152,9
